端末推定,日付,月,推定日時,generation_dir,ファイル名,ファイルパス,分類,サイズbytes,更新時刻,blob_kind,sample_entropy,header_hex,sha256_head1mb,sha256_full_if_small,plist_open,plist_error,plist_type,plist_key_count,plist_keys,device_name,product_type,build_version,ios_version,is_encrypted,date,snapshot_state
iPhone15 Pro,2026-01-20,2026-01,2026-01-20 13:35:45,H:\Manifest\Friend_Device\iPhone15 Pro\00008130-000C2CA92181001C\Internet_Cafe\2026-01-20-133545  00_ff\Workspace,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone15 Pro\00008130-000C2CA92181001C\Internet_Cafe\2026-01-20-133545  00_ff\Workspace\DDNABackup.plist,backup_marker_file,2300,2026-04-20 20:27:12,OTHER_OR_TEXTLIKE,4.989282,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,9fb5fd151bada5662f2cabc9035540e9f7f4b8077c401ff251af63d267ac0a2c,9fb5fd151bada5662f2cabc9035540e9f7f4b8077c401ff251af63d267ac0a2c,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group484\7A9AF62E-36C5-4E0A-BF07-597F9786B802\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group484\7A9AF62E-36C5-4E0A-BF07-597F9786B802\Adjustments\Adjustments.plist,backup_marker_file,1023,2026-03-10 12:38:04,OTHER_OR_TEXTLIKE,5.839586,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,1604c2640f51454c9017e2e6124a482e764ab8cc41195763a6375f4828efa59a,1604c2640f51454c9017e2e6124a482e764ab8cc41195763a6375f4828efa59a,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group484\82DA6974-17F7-4838-A687-A5C76269BD0D\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group484\82DA6974-17F7-4838-A687-A5C76269BD0D\Adjustments\Adjustments.plist,backup_marker_file,999,2025-07-28 12:37:10,OTHER_OR_TEXTLIKE,5.821435,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,1ee9712bf98ff97e85e9773232dc5d51a55da5e628ea44cdd70d0905903bd4a5,1ee9712bf98ff97e85e9773232dc5d51a55da5e628ea44cdd70d0905903bd4a5,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group49\FA8FFA66-0565-4FCC-8F39-AAFDA6414317\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group49\FA8FFA66-0565-4FCC-8F39-AAFDA6414317\Adjustments\Adjustments.plist,backup_marker_file,995,2025-07-28 12:37:10,OTHER_OR_TEXTLIKE,5.822003,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,0037587c729d9c6ecd384cb589a5eb27d945178966bc1a3a28d0ed7f5073f8a3,0037587c729d9c6ecd384cb589a5eb27d945178966bc1a3a28d0ed7f5073f8a3,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group492\7034B1DC-5EDE-4897-8EFF-6051B8807DBA\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group492\7034B1DC-5EDE-4897-8EFF-6051B8807DBA\Adjustments\Adjustments.plist,backup_marker_file,999,2025-07-28 12:40:10,OTHER_OR_TEXTLIKE,5.800269,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,2e406ebd86a5c9923bf4f3850361ca45a399fcf2861f8ebe4c8e4f7e1217d4a4,2e406ebd86a5c9923bf4f3850361ca45a399fcf2861f8ebe4c8e4f7e1217d4a4,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group493\42901A41-670D-4B99-B4E4-27CBF7D42123\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group493\42901A41-670D-4B99-B4E4-27CBF7D42123\Adjustments\Adjustments.plist,backup_marker_file,995,2025-07-28 12:37:06,OTHER_OR_TEXTLIKE,5.808667,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,72f7c71c2d01dc1162bd14998fbdc25ed5e93a30616c498633dcfbb051e81587,72f7c71c2d01dc1162bd14998fbdc25ed5e93a30616c498633dcfbb051e81587,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group496\760C4D3D-A250-4BBC-A40A-D4FE91E92982\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group496\760C4D3D-A250-4BBC-A40A-D4FE91E92982\Adjustments\Adjustments.plist,backup_marker_file,1022,2026-03-10 12:38:06,OTHER_OR_TEXTLIKE,5.88003,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,aab276fc64ffbf93d8b90c4aee8eac800400ee5cb8da3d6cf97cc8ec82a0c031,aab276fc64ffbf93d8b90c4aee8eac800400ee5cb8da3d6cf97cc8ec82a0c031,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group497\18301C5D-7F02-4EDF-8053-D59543AF06F5\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group497\18301C5D-7F02-4EDF-8053-D59543AF06F5\Adjustments\Adjustments.plist,backup_marker_file,1023,2026-03-10 12:38:06,OTHER_OR_TEXTLIKE,5.830481,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,8a4d0926b0e937c0491f895e3630c82909ebd20364fd7f252c902b7c50ccc33a,8a4d0926b0e937c0491f895e3630c82909ebd20364fd7f252c902b7c50ccc33a,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group5\6D11F9B8-FCDD-45AB-9CDE-57871D762F72\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group5\6D11F9B8-FCDD-45AB-9CDE-57871D762F72\Adjustments\Adjustments.plist,backup_marker_file,1066,2025-07-28 12:36:34,OTHER_OR_TEXTLIKE,5.776893,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,b099be06beb7b5a0fd8908576d9d86a436a4aea128e52d47d0c21c7f691093ce,b099be06beb7b5a0fd8908576d9d86a436a4aea128e52d47d0c21c7f691093ce,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group51\B18C0E5B-641F-46AB-B190-E79B6A7667AB\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group51\B18C0E5B-641F-46AB-B190-E79B6A7667AB\Adjustments\Adjustments.plist,backup_marker_file,1007,2025-07-28 12:37:10,OTHER_OR_TEXTLIKE,5.827318,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,0f5a1671ef1d51212db2c8650b25ed6a25e1d55119147c99105573ea81e0427c,0f5a1671ef1d51212db2c8650b25ed6a25e1d55119147c99105573ea81e0427c,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group51\C8AF9C45-DE51-45B1-AD20-0EFF5F580625\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group51\C8AF9C45-DE51-45B1-AD20-0EFF5F580625\Adjustments\Adjustments.plist,backup_marker_file,1031,2026-03-10 12:38:10,OTHER_OR_TEXTLIKE,5.853336,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,453ef698da54ed210192878fba324091f9f26b44dea9790d89194fb76eccf266,453ef698da54ed210192878fba324091f9f26b44dea9790d89194fb76eccf266,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group52\5CE4F61C-89EF-47B4-8542-CBC13AD86D04\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group52\5CE4F61C-89EF-47B4-8542-CBC13AD86D04\Adjustments\Adjustments.plist,backup_marker_file,995,2025-07-28 12:37:06,OTHER_OR_TEXTLIKE,5.831885,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,94f99ad0aa7a64c5caccc8102e47561810869304a58a9b8c1087b1097ef3c608,94f99ad0aa7a64c5caccc8102e47561810869304a58a9b8c1087b1097ef3c608,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group56\58628C34-1621-4BD6-86BB-0C98499B7730\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group56\58628C34-1621-4BD6-86BB-0C98499B7730\Adjustments\Adjustments.plist,backup_marker_file,1007,2025-07-28 12:37:20,OTHER_OR_TEXTLIKE,5.830417,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,b6fc0d78a8d96e13cd2847df815ca1488543089493c87a431a8c7335a38f1c70,b6fc0d78a8d96e13cd2847df815ca1488543089493c87a431a8c7335a38f1c70,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group6\CCFDB9C4-69F9-42EB-9F10-77E565501583\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group6\CCFDB9C4-69F9-42EB-9F10-77E565501583\Adjustments\Adjustments.plist,backup_marker_file,1023,2026-03-10 12:38:04,OTHER_OR_TEXTLIKE,5.831074,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,60b42a088bb0aa96d70ede58c5a565592fcd176f2d744a17ef4868208f19e4c9,60b42a088bb0aa96d70ede58c5a565592fcd176f2d744a17ef4868208f19e4c9,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group64\009B96CF-FFCC-4821-9384-D272836D88B6\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group64\009B96CF-FFCC-4821-9384-D272836D88B6\Adjustments\Adjustments.plist,backup_marker_file,1039,2026-03-10 12:38:08,OTHER_OR_TEXTLIKE,5.869602,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,20d71f4cbf1651a03a4aa01b89a4e34e219b63da59e0a28620259ebbc9dadbb6,20d71f4cbf1651a03a4aa01b89a4e34e219b63da59e0a28620259ebbc9dadbb6,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group64\4A1C6F9E-FBD5-42A7-B383-A39AA0025D2B\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group64\4A1C6F9E-FBD5-42A7-B383-A39AA0025D2B\Adjustments\Adjustments.plist,backup_marker_file,1010,2025-07-28 12:37:10,OTHER_OR_TEXTLIKE,5.844648,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,68411e790c4f3b1874d2a96d9115f9e9892db04e51e79b124d1e32060266b5fa,68411e790c4f3b1874d2a96d9115f9e9892db04e51e79b124d1e32060266b5fa,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group76\2E96FC13-84FE-4E4D-AFFE-90FF5396098B\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group76\2E96FC13-84FE-4E4D-AFFE-90FF5396098B\Adjustments\Adjustments.plist,backup_marker_file,1035,2026-03-10 12:38:08,OTHER_OR_TEXTLIKE,5.863405,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,709b94ff22d2917278c1def273ef72f57cf08660fde8e7887a3f90576ef60af9,709b94ff22d2917278c1def273ef72f57cf08660fde8e7887a3f90576ef60af9,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group77\62C0DEFD-8C14-4F1F-AE40-D643A6C273CF\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group77\62C0DEFD-8C14-4F1F-AE40-D643A6C273CF\Adjustments\Adjustments.plist,backup_marker_file,999,2025-07-28 12:37:10,OTHER_OR_TEXTLIKE,5.820919,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,d5287503d1ade963aaaa80c9c625bb341d413e8e2d7742049c0a0c896645f862,d5287503d1ade963aaaa80c9c625bb341d413e8e2d7742049c0a0c896645f862,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group8\DCFAD4D1-7EA5-44AB-82A5-77F11FF04006\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group8\DCFAD4D1-7EA5-44AB-82A5-77F11FF04006\Adjustments\Adjustments.plist,backup_marker_file,1011,2025-07-28 12:37:00,OTHER_OR_TEXTLIKE,5.83714,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,85c5561d9bba2e3ae008edd0ce418f3d0182f6590cd15c04c2f07902dd35b8b5,85c5561d9bba2e3ae008edd0ce418f3d0182f6590cd15c04c2f07902dd35b8b5,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group86\72E2DBEA-FE2A-4F8B-B635-FAF48A56A21C\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group86\72E2DBEA-FE2A-4F8B-B635-FAF48A56A21C\Adjustments\Adjustments.plist,backup_marker_file,1023,2026-03-10 12:38:06,OTHER_OR_TEXTLIKE,5.86622,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,840a5a333d72eb1a136c7a8565240812fe90b9ef7231ff5bd58a56df376d2e6b,840a5a333d72eb1a136c7a8565240812fe90b9ef7231ff5bd58a56df376d2e6b,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group90\7EFEA2EC-A4BE-4D46-A205-656B7764EC03\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group90\7EFEA2EC-A4BE-4D46-A205-656B7764EC03\Adjustments\Adjustments.plist,backup_marker_file,1027,2026-03-10 12:38:02,OTHER_OR_TEXTLIKE,5.850833,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,32898facd1773a910198df3270fbf23aca21735f7d3c873aea46654d62f72cd1,32898facd1773a910198df3270fbf23aca21735f7d3c873aea46654d62f72cd1,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group91\ABF7AE92-439A-42F5-9321-37B75A378AF3\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group91\ABF7AE92-439A-42F5-9321-37B75A378AF3\Adjustments\Adjustments.plist,backup_marker_file,999,2026-03-07 07:55:02,OTHER_OR_TEXTLIKE,5.838078,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,b57d149669ae7201ba9795ffcb61c1cc254dd17ffee9b30b2ed13bfbdee5a913,b57d149669ae7201ba9795ffcb61c1cc254dd17ffee9b30b2ed13bfbdee5a913,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group92\B2F4C866-FA34-46FE-98E5-58BF0778134B\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group92\B2F4C866-FA34-46FE-98E5-58BF0778134B\Adjustments\Adjustments.plist,backup_marker_file,4089,2026-03-10 12:38:08,OTHER_OR_TEXTLIKE,5.896917,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,88371a8667479c99116007b6ddb94d7dc587e196ef311c36bdec39fa7b943bdc,88371a8667479c99116007b6ddb94d7dc587e196ef311c36bdec39fa7b943bdc,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
15G,2026-03-18,2026-03,2026-03-18 00:00:00,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group93\4D78988B-1F7C-4118-983E-8D4FD45F5EC9\Adjustments,Adjustments.plist,H:\Manifest\My_Device\15G\00008101-000524EC3A30001E\2026-03-18\2026-03-18-155727  (Snashpt肥大化世代)\iMazing\Media\PhotoData\Mutations\PhotoData\CPLAssets\group93\4D78988B-1F7C-4118-983E-8D4FD45F5EC9\Adjustments\Adjustments.plist,backup_marker_file,1015,2025-07-28 12:37:00,OTHER_OR_TEXTLIKE,5.855055,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,1f6f98c8faade41636dd20461430883a36cd91ab1145975fec7e4bbd2822f106,1f6f98c8faade41636dd20461430883a36cd91ab1145975fec7e4bbd2822f106,YES,,dict,7,adjustmentBaseVersion;adjustmentData;adjustmentEditorBundleID;adjustmentFormatIdentifier;adjustmentFormatVersion;adjustmentRenderTypes;adjustmentTimestamp,,,,,,,
